#mpa_vJan21_CHOCOPhlAnSGB_202103
#/home/favero/.local/bin/metaphlan -t rel_ab_w_read_stats --unclassified_estimation 2AD-2m_S6_Buone_R1.fastq,2AD-2m_S6_Buone_R2.fastq --bowtie2out 2AD-2m_S6.bowtie2.bz2 --nproc 22 --input_type fastq -o 2AD-2m_S6.metaphlan.txt
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:322878552
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria|p__Firmicutes|c__CFGB9618	2|1239|	0.2639	0.07549	1418010
k__Bacteria|p__Firmicutes|c__CFGB9636	2|1239|	0.21139	0.06047	1223880
k__Bacteria|p__Bacteria_unclassified|c__CFGB8123	2|35929085|	0.16016	0.04581	939408
k__Bacteria|p__Firmicutes|c__CFGB9633	2|1239|	0.15535	0.04444	972714
k__Bacteria|p__Firmicutes|c__CFGB8157	2|1239|	0.14796	0.04232	640464
k__Bacteria|p__Bacteroidetes|c__CFGB9395	2|976|	0.13658	0.03907	462150
k__Bacteria|p__Firmicutes|c__CFGB28398	2|1239|	0.09282	0.02655	270540
k__Bacteria|p__Firmicutes|c__CFGB9827	2|1239|	0.08962	0.02564	330312
k__Bacteria|p__Firmicutes|c__CFGB9658	2|1239|	0.08891	0.02543	500886
k__Bacteria|p__Bacteroidetes|c__CFGB4425	2|976|	0.0869	0.02486	387588
k__Bacteria|p__Proteobacteria|c__CFGB9469	2|1224|	0.07997	0.02288	356058
k__Bacteria|p__Firmicutes|c__CFGB9990	2|1239|	0.07536	0.02156	404706
k__Bacteria|p__Tenericutes|c__Mollicutes	2|544448|31969	0.07193	0.02058	233472
k__Bacteria|p__Firmicutes|c__CFGB28800	2|1239|	0.06706	0.01918	419808
k__Bacteria|p__Firmicutes|c__CFGB9511	2|1239|	0.06073	0.01737	183906
k__Bacteria|p__Bacteroidetes|c__CFGB9384	2|976|	0.04688	0.01341	163302
k__Bacteria|p__Firmicutes|c__CFGB9960	2|1239|	0.04021	0.0115	183840
k__Bacteria|p__Firmicutes|c__CFGB10340	2|1239|	0.03447	0.00986	121734
k__Bacteria|p__Firmicutes|c__CFGB9512	2|1239|	0.02934	0.00839	85548
k__Bacteria|p__Firmicutes|c__CFGB9516	2|1239|	0.02482	0.0071	81960
k__Bacteria|p__Firmicutes|c__CFGB9506	2|1239|	0.02396	0.00685	73482
k__Bacteria|p__Firmicutes|c__CFGB31439	2|1239|	0.01952	0.00558	52818
k__Bacteria|p__Firmicutes|c__CFGB28941	2|1239|	0.01792	0.00513	101970
k__Bacteria|p__Bacteria_unclassified|c__CFGB9644	2|35929085|	0.0178	0.00509	117474
k__Bacteria|p__Firmicutes|c__CFGB9639	2|1239|	0.01405	0.00402	97008
k__Bacteria|p__Firmicutes|c__CFGB9650	2|1239|	0.00997	0.00285	47226
k__Bacteria|p__Firmicutes|c__CFGB9629	2|1239|	0.00469	0.00134	23190
k__Bacteria|p__Firmicutes|c__CFGB9510	2|1239|	0.00336	0.00096	8322
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.00304	0.00087	19488
k__Bacteria|p__Firmicutes|c__CFGB10253	2|1239|	0.00286	0.00082	8430
k__Bacteria|p__Firmicutes|c__CFGB9575	2|1239|	0.00223	0.00064	9816
k__Bacteria|p__Firmicutes|c__CFGB9836	2|1239|	0.00207	0.00059	10698
k__Bacteria|p__Firmicutes|c__CFGB9517	2|1239|	0.00183	0.00052	6606
k__Bacteria|p__Bacteroidetes|c__CFGB10197	2|976|	0.00153	0.00044	175140
k__Bacteria|p__Firmicutes|c__CFGB10349	2|1239|	0.00071	0.0002	3558
k__Bacteria|p__Firmicutes|c__CFGB11371	2|1239|	0.00027	8e-05	1248
k__Bacteria|p__Proteobacteria|c__CFGB9318	2|1224|	0.00013	4e-05	0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	5e-05	1e-05	228
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	27.55645	7.8827	123863545
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	4.74416	1.3571	26407580
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	3.80927	1.08967	11756440
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	2.70911	0.77496	9579695
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	1.5039	0.4302	4584830
k__Bacteria|p__Bacteroidetes|c__CFGB636|o__OFGB636	2|976||	0.75841	0.21695	2880760
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified	2|35929085||	0.46673	0.13351	2562520
k__Bacteria|p__Bacteroidetes|c__CFGB9388|o__OFGB9388	2|976||	0.43462	0.12432	1565180
k__Bacteria|p__Firmicutes|c__CFGB10348|o__OFGB10348	2|1239||	0.43045	0.12313	1746885
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.40239	0.11511	1604970
k__Bacteria|p__Firmicutes|c__CFGB10299|o__OFGB10299	2|1239||	0.35176	0.10062	895220
k__Bacteria|p__Bacteroidetes|c__CFGB637|o__OFGB637	2|976||	0.34684	0.09922	1392725
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.33174	0.0949	1304945
k__Bacteria|p__Firmicutes|c__CFGB9618|o__OFGB9618	2|1239||	0.2639	0.07549	1181675
k__Bacteria|p__Firmicutes|c__CFGB9636|o__OFGB9636	2|1239||	0.21139	0.06047	1019900
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales	2|201174|1760|85011	0.18209	0.05209	500765
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales	2|201174|1760|85007	0.16355	0.04678	587175
k__Bacteria|p__Bacteria_unclassified|c__CFGB8123|o__OFGB8123	2|35929085||	0.16016	0.04581	782840
k__Bacteria|p__Firmicutes|c__CFGB9633|o__OFGB9633	2|1239||	0.15535	0.04444	810595
k__Bacteria|p__Firmicutes|c__CFGB8157|o__OFGB8157	2|1239||	0.14796	0.04232	533720
k__Bacteria|p__Bacteroidetes|c__CFGB9395|o__OFGB9395	2|976||	0.13658	0.03907	385125
k__Bacteria|p__Firmicutes|c__CFGB28398|o__OFGB28398	2|1239||	0.09282	0.02655	225450
k__Bacteria|p__Firmicutes|c__CFGB9827|o__OFGB9827	2|1239||	0.08962	0.02564	275260
k__Bacteria|p__Firmicutes|c__CFGB9658|o__OFGB9658	2|1239||	0.08891	0.02543	417405
k__Bacteria|p__Bacteroidetes|c__CFGB4425|o__OFGB4425	2|976||	0.0869	0.02486	322990
k__Bacteria|p__Proteobacteria|c__CFGB9469|o__OFGB9469	2|1224||	0.07997	0.02288	296715
k__Bacteria|p__Firmicutes|c__CFGB9990|o__OFGB9990	2|1239||	0.07536	0.02156	337255
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales	2|544448|31969|186329	0.07193	0.02058	194560
k__Bacteria|p__Firmicutes|c__CFGB28800|o__OFGB28800	2|1239||	0.06706	0.01918	349840
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.06105	0.01746	192350
k__Bacteria|p__Firmicutes|c__CFGB9511|o__OFGB9511	2|1239||	0.06073	0.01737	153255
k__Bacteria|p__Bacteroidetes|c__CFGB9384|o__OFGB9384	2|976||	0.04688	0.01341	136085
k__Bacteria|p__Firmicutes|c__CFGB9960|o__OFGB9960	2|1239||	0.04021	0.0115	153200
k__Bacteria|p__Firmicutes|c__CFGB10340|o__OFGB10340	2|1239||	0.03447	0.00986	101445
k__Bacteria|p__Firmicutes|c__CFGB9512|o__OFGB9512	2|1239||	0.02934	0.00839	71290
k__Bacteria|p__Firmicutes|c__CFGB9516|o__OFGB9516	2|1239||	0.02482	0.0071	68300
k__Bacteria|p__Firmicutes|c__CFGB9506|o__OFGB9506	2|1239||	0.02396	0.00685	61235
k__Bacteria|p__Firmicutes|c__CFGB31439|o__OFGB31439	2|1239||	0.01952	0.00558	44015
k__Bacteria|p__Firmicutes|c__CFGB28941|o__OFGB28941	2|1239||	0.01792	0.00513	84975
k__Bacteria|p__Bacteria_unclassified|c__CFGB9644|o__OFGB9644	2|35929085||	0.0178	0.00509	97895
k__Bacteria|p__Firmicutes|c__CFGB9639|o__OFGB9639	2|1239||	0.01405	0.00402	80840
k__Bacteria|p__Firmicutes|c__CFGB9650|o__OFGB9650	2|1239||	0.00997	0.00285	39355
k__Bacteria|p__Firmicutes|c__CFGB9629|o__OFGB9629	2|1239||	0.00469	0.00134	19325
k__Bacteria|p__Firmicutes|c__CFGB9510|o__OFGB9510	2|1239||	0.00336	0.00096	6935
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.00304	0.00087	16240
k__Bacteria|p__Firmicutes|c__CFGB10253|o__OFGB10253	2|1239||	0.00286	0.00082	7025
k__Bacteria|p__Firmicutes|c__CFGB9575|o__OFGB9575	2|1239||	0.00223	0.00064	8180
k__Bacteria|p__Firmicutes|c__CFGB9836|o__OFGB9836	2|1239||	0.00207	0.00059	8915
k__Bacteria|p__Firmicutes|c__CFGB9517|o__OFGB9517	2|1239||	0.00183	0.00052	5505
k__Bacteria|p__Bacteroidetes|c__CFGB10197|o__OFGB10197	2|976||	0.00153	0.00044	145950
k__Bacteria|p__Firmicutes|c__CFGB10349|o__OFGB10349	2|1239||	0.00071	0.0002	2965
k__Bacteria|p__Firmicutes|c__CFGB11371|o__OFGB11371	2|1239||	0.00027	8e-05	1040
k__Bacteria|p__Proteobacteria|c__CFGB9318|o__OFGB9318	2|1224||	0.00013	4e-05	0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	5e-05	1e-05	190
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	2|976|200643|171549|2005473	19.3371	5.5315	74546184
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified	2|976|200643|171549|	4.27315	1.22236	12098980
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	3.79828	1.08652	9380684
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	2|1239|186801|186802|186803	3.0707	0.87839	15570736
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	2.70911	0.77496	7663756
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified	2|1239|186801||	1.5039	0.4302	3667864
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2|976|200643|171549|171552	1.31252	0.37546	4512932
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	2|976|200643|171549|1853231	1.24403	0.35586	3668888
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	1.06599	0.30493	2372200
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	0.91791	0.26257	3255688
k__Bacteria|p__Bacteroidetes|c__CFGB636|o__OFGB636|f__FGB636	2|976|||	0.75841	0.21695	2304608
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	2|1239|186801|186802|31979	0.47774	0.13666	1700000
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified	2|35929085|||	0.46673	0.13351	2050016
k__Bacteria|p__Bacteroidetes|c__CFGB9388|o__OFGB9388|f__FGB9388	2|976|||	0.43462	0.12432	1252144
k__Bacteria|p__Firmicutes|c__CFGB10348|o__OFGB10348|f__FGB10348	2|1239|||	0.43045	0.12313	1397508
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.40239	0.11511	1283976
k__Bacteria|p__Firmicutes|c__CFGB10299|o__OFGB10299|f__FGB10299	2|1239|||	0.35176	0.10062	716176
k__Bacteria|p__Bacteroidetes|c__CFGB637|o__OFGB637|f__FGB637	2|976|||	0.34684	0.09922	1114180
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	2|1224|28216|80840|995019	0.33174	0.0949	1043956
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	0.32367	0.09259	1891652
k__Bacteria|p__Firmicutes|c__CFGB9618|o__OFGB9618|f__FGB9618	2|1239|||	0.2639	0.07549	945340
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified	2|1239|186801|186802|	0.26218	0.075	538456
k__Bacteria|p__Firmicutes|c__CFGB9636|o__OFGB9636|f__FGB9636	2|1239|||	0.21139	0.06047	815920
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae	2|201174|1760|85011|2062	0.18209	0.05209	400612
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae	2|201174|1760|85007|85025	0.16355	0.04678	469740
k__Bacteria|p__Bacteria_unclassified|c__CFGB8123|o__OFGB8123|f__FGB8123	2|35929085|||	0.16016	0.04581	626272
k__Bacteria|p__Firmicutes|c__CFGB9633|o__OFGB9633|f__FGB9633	2|1239|||	0.15535	0.04444	648476
k__Bacteria|p__Firmicutes|c__CFGB8157|o__OFGB8157|f__FGB8157	2|1239|||	0.14796	0.04232	426976
k__Bacteria|p__Bacteroidetes|c__CFGB9395|o__OFGB9395|f__FGB9395	2|976|||	0.13658	0.03907	308100
k__Bacteria|p__Firmicutes|c__CFGB28398|o__OFGB28398|f__FGB28398	2|1239|||	0.09282	0.02655	180360
k__Bacteria|p__Firmicutes|c__CFGB9827|o__OFGB9827|f__FGB9827	2|1239|||	0.08962	0.02564	220208
k__Bacteria|p__Firmicutes|c__CFGB9658|o__OFGB9658|f__FGB9658	2|1239|||	0.08891	0.02543	333924
k__Bacteria|p__Bacteroidetes|c__CFGB4425|o__OFGB4425|f__FGB4425	2|976|||	0.0869	0.02486	258392
k__Bacteria|p__Proteobacteria|c__CFGB9469|o__OFGB9469|f__FGB9469	2|1224|||	0.07997	0.02288	237372
k__Bacteria|p__Firmicutes|c__CFGB9990|o__OFGB9990|f__FGB9990	2|1239|||	0.07536	0.02156	269804
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmatales_unclassified	2|544448|31969|186329|730680	0.07193	0.02058	155648
k__Bacteria|p__Firmicutes|c__CFGB28800|o__OFGB28800|f__FGB28800	2|1239|||	0.06706	0.01918	279872
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	2|201174|84998|84999|1643824	0.06105	0.01746	153880
k__Bacteria|p__Firmicutes|c__CFGB9511|o__OFGB9511|f__FGB9511	2|1239|||	0.06073	0.01737	122604
k__Bacteria|p__Bacteroidetes|c__CFGB9384|o__OFGB9384|f__FGB9384	2|976|||	0.04688	0.01341	108868
k__Bacteria|p__Firmicutes|c__CFGB9960|o__OFGB9960|f__FGB9960	2|1239|||	0.04021	0.0115	122560
k__Bacteria|p__Firmicutes|c__CFGB10340|o__OFGB10340|f__FGB10340	2|1239|||	0.03447	0.00986	81156
k__Bacteria|p__Firmicutes|c__CFGB9512|o__OFGB9512|f__FGB9512	2|1239|||	0.02934	0.00839	57032
k__Bacteria|p__Firmicutes|c__CFGB9516|o__OFGB9516|f__FGB9516	2|1239|||	0.02482	0.0071	54640
k__Bacteria|p__Firmicutes|c__CFGB9506|o__OFGB9506|f__FGB9506	2|1239|||	0.02396	0.00685	48988
k__Bacteria|p__Firmicutes|c__CFGB31439|o__OFGB31439|f__FGB31439	2|1239|||	0.01952	0.00558	35212
k__Bacteria|p__Firmicutes|c__CFGB28941|o__OFGB28941|f__FGB28941	2|1239|||	0.01792	0.00513	67980
k__Bacteria|p__Bacteria_unclassified|c__CFGB9644|o__OFGB9644|f__FGB9644	2|35929085|||	0.0178	0.00509	78316
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	0.01434	0.0041	54572
k__Bacteria|p__Firmicutes|c__CFGB9639|o__OFGB9639|f__FGB9639	2|1239|||	0.01405	0.00402	64672
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0.01099	0.00314	24468
k__Bacteria|p__Firmicutes|c__CFGB9650|o__OFGB9650|f__FGB9650	2|1239|||	0.00997	0.00285	31484
k__Bacteria|p__Firmicutes|c__CFGB9629|o__OFGB9629|f__FGB9629	2|1239|||	0.00469	0.00134	15460
k__Bacteria|p__Firmicutes|c__CFGB9510|o__OFGB9510|f__FGB9510	2|1239|||	0.00336	0.00096	5548
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	2|1239|||7485543	0.00304	0.00087	12992
k__Bacteria|p__Firmicutes|c__CFGB10253|o__OFGB10253|f__FGB10253	2|1239|||	0.00286	0.00082	5620
k__Bacteria|p__Firmicutes|c__CFGB9575|o__OFGB9575|f__FGB9575	2|1239|||	0.00223	0.00064	6544
k__Bacteria|p__Firmicutes|c__CFGB9836|o__OFGB9836|f__FGB9836	2|1239|||	0.00207	0.00059	7132
k__Bacteria|p__Firmicutes|c__CFGB9517|o__OFGB9517|f__FGB9517	2|1239|||	0.00183	0.00052	4404
k__Bacteria|p__Bacteroidetes|c__CFGB10197|o__OFGB10197|f__FGB10197	2|976|||	0.00153	0.00044	116760
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	2|1239|186801|186802|216572	0.00129	0.00037	6612
k__Bacteria|p__Firmicutes|c__CFGB10349|o__OFGB10349|f__FGB10349	2|1239|||	0.00071	0.0002	2372
k__Bacteria|p__Firmicutes|c__CFGB11371|o__OFGB11371|f__FGB11371	2|1239|||	0.00027	8e-05	832
k__Bacteria|p__Proteobacteria|c__CFGB9318|o__OFGB9318|f__FGB9318	2|1224|||	0.00013	4e-05	0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	2|74201|203494|48461|1647988	5e-05	1e-05	152
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculaceae_unclassified	2|976|200643|171549|2005473|1797879	7.66237	2.19187	21494082
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella	2|976|200643|171549|2005473|2518495	5.12809	1.46692	16506894
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculum	2|976|200643|171549|2005473|1918540	4.43059	1.2674	12442167
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter	2|1239|526524|526525|128827|191303	2.28206	0.6528	4909260
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Paramuribaculum	2|976|200643|171549|2005473|2518497	2.11396	0.60471	5461968
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__GGB27892	2|976|200643|171549||	1.37603	0.39362	2899074
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Ligilactobacillus	2|1239|91061|186826|33958|2767887	1.3395	0.38317	2604522
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	2|1239|91061|186826|33958|1578	1.31506	0.37618	2331930
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	2|976|200643|171549|171552|838	1.31252	0.37546	3384699
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__GGB24148	2|976|200643|171549||	1.28096	0.36643	2732013
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified	2|1239|186801|186802|186803|	1.27438	0.36455	5601528
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus	2|1239|91061|186826|33958|2742598	1.14373	0.32717	2099061
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter	2|976|200643|171549|1853231|283168	1.03029	0.29472	2266248
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB29005	2|1239|186801|186802|186803|	0.78225	0.22377	2710710
k__Bacteria|p__Bacteroidetes|c__CFGB636|o__OFGB636|f__FGB636|g__GGB14001	2|976||||	0.75841	0.21695	1728456
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB24102	2|976|200643|171549|171550|	0.7442	0.21288	1264269
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__GGB27876	2|976|200643|171549||	0.72245	0.20666	1547271
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB31835	2|1239|186801|||	0.62953	0.18008	1209318
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified	2|35929085||||	0.46673	0.13351	1537512
k__Bacteria|p__Bacteroidetes|c__CFGB9388|o__OFGB9388|f__FGB9388|g__GGB27866	2|976||||	0.43462	0.12432	939108
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__GGB31184	2|1239|526524|526525|128827|	0.42401	0.12129	830931
k__Bacteria|p__Firmicutes|c__CFGB10348|o__OFGB10348|f__FGB10348|g__GGB31851	2|1239||||	0.34734	0.09936	863088
k__Bacteria|p__Bacteroidetes|c__CFGB637|o__OFGB637|f__FGB637|g__GGB27849	2|976||||	0.34684	0.09922	835635
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB28416	2|1239|186801|||	0.34552	0.09884	533490
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia	2|201174|84998|1643822|1643826|447020	0.32863	0.09401	791796
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	2|1224|28216|80840|995019|577310	0.32617	0.0933	768918
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	2|976|200643|171549|815|816	0.32367	0.09259	1418739
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__GGB28990	2|1239|186801|186802|31979|	0.30948	0.08853	744999
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__GGB24132	2|976|200643|171549||	0.30067	0.08601	594225
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30454	2|1239|186801|186802|541000|	0.27459	0.07855	882435
k__Bacteria|p__Firmicutes|c__CFGB9618|o__OFGB9618|f__FGB9618|g__GGB28779	2|1239||||	0.2639	0.07549	709005
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified	2|1239|186801|186802||	0.26218	0.075	403842
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__GGB28248	2|976|200643|171549|1853231|	0.21374	0.06114	485418
k__Bacteria|p__Firmicutes|c__CFGB9636|o__OFGB9636|f__FGB9636|g__GGB28930	2|1239||||	0.21139	0.06047	611940
k__Bacteria|p__Firmicutes|c__CFGB10299|o__OFGB10299|f__FGB10299|g__GGB31438	2|1239||||	0.20843	0.05962	342852
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__GGB27872	2|976|200643|171549||	0.19039	0.05446	458694
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__GGB31179	2|201174|1760|85011|2062|	0.18209	0.05209	300459
