#mpa_vJan21_CHOCOPhlAnSGB_202103
#/home/favero/.local/bin/metaphlan -t rel_ab_w_read_stats --unclassified_estimation 8WT-2m_S3_Buone_R1.fastq,8WT-2m_S3_Buone_R2.fastq --bowtie2out 8WT-2m_S3.bowtie2.bz2 --nproc 22 --input_type fastq -o 8WT-2m_S3.metaphlan.txt
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:283816448
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	3.10379	0.77736	8218795
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	1.27888	0.3203	3082895
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.83528	0.2092	2618260
k__Bacteria|p__Bacteroidetes|c__CFGB9395|o__OFGB9395	2|976||	0.59729	0.14959	1474625
k__Bacteria|p__Firmicutes|c__CFGB9633|o__OFGB9633	2|1239||	0.55155	0.13814	2567840
k__Bacteria|p__Proteobacteria|c__CFGB9469|o__OFGB9469	2|1224||	0.53852	0.13488	1749380
k__Bacteria|p__Firmicutes|c__CFGB9660|o__OFGB9660	2|1239||	0.50704	0.12699	2462275
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified	2|35929085||	0.48535	0.12156	2203320
k__Bacteria|p__Bacteroidetes|c__CFGB9388|o__OFGB9388	2|976||	0.47985	0.12018	1512995
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.38973	0.09761	1392880
k__Bacteria|p__Firmicutes|c__CFGB10299|o__OFGB10299	2|1239||	0.34864	0.08732	791000
k__Bacteria|p__Bacteroidetes|c__CFGB636|o__OFGB636	2|976||	0.3285	0.08227	1092465
k__Bacteria|p__Firmicutes|c__CFGB8157|o__OFGB8157	2|1239||	0.31308	0.07841	740520
k__Bacteria|p__Firmicutes|c__CFGB9850|o__OFGB9850	2|1239||	0.30157	0.07553	974990
k__Bacteria|p__Firmicutes|c__CFGB10348|o__OFGB10348	2|1239||	0.27446	0.06874	973570
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales	2|201174|1760|85007	0.14557	0.03646	479470
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.14083	0.03527	486275
k__Bacteria|p__Bacteroidetes|c__CFGB4425|o__OFGB4425	2|976||	0.13407	0.03358	436315
k__Bacteria|p__Bacteria_unclassified|c__CFGB8123|o__OFGB8123	2|35929085||	0.12038	0.03015	512880
k__Bacteria|p__Firmicutes|c__CFGB9636|o__OFGB9636	2|1239||	0.10981	0.0275	553780
k__Bacteria|p__Firmicutes|c__CFGB11371|o__OFGB11371	2|1239||	0.10229	0.02562	343085
k__Bacteria|p__Firmicutes|c__CFGB9516|o__OFGB9516	2|1239||	0.09332	0.02337	231195
k__Bacteria|p__Firmicutes|c__CFGB9508|o__OFGB9508	2|1239||	0.09155	0.02293	191005
k__Bacteria|p__Bacteroidetes|c__CFGB9384|o__OFGB9384	2|976||	0.09064	0.0227	230370
k__Bacteria|p__Firmicutes|c__CFGB9827|o__OFGB9827	2|1239||	0.08464	0.0212	227625
k__Bacteria|p__Bacteroidetes|c__CFGB637|o__OFGB637	2|976||	0.08364	0.02095	294045
k__Bacteria|p__Firmicutes|c__CFGB9512|o__OFGB9512	2|1239||	0.07304	0.01829	143535
k__Bacteria|p__Bacteroidetes|c__CFGB10197|o__OFGB10197	2|976||	0.06195	0.01551	125075
k__Bacteria|p__Firmicutes|c__CFGB9659|o__OFGB9659	2|1239||	0.05957	0.01492	302590
k__Bacteria|p__Firmicutes|c__CFGB9990|o__OFGB9990	2|1239||	0.05299	0.01327	207620
k__Bacteria|p__Firmicutes|c__CFGB9618|o__OFGB9618	2|1239||	0.0514	0.01287	201530
k__Bacteria|p__Firmicutes|c__CFGB10340|o__OFGB10340	2|1239||	0.04058	0.01016	104580
k__Bacteria|p__Firmicutes|c__CFGB9658|o__OFGB9658	2|1239||	0.03937	0.00986	157520
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales	2|544448|31969|186329	0.0373	0.00934	88340
k__Bacteria|p__Firmicutes|c__CFGB28800|o__OFGB28800	2|1239||	0.03644	0.00913	166420
k__Bacteria|p__Firmicutes|c__CFGB28941|o__OFGB28941	2|1239||	0.03067	0.00768	127335
k__Bacteria|p__Firmicutes|c__CFGB9639|o__OFGB9639	2|1239||	0.03028	0.00758	152580
k__Bacteria|p__Firmicutes|c__CFGB28398|o__OFGB28398	2|1239||	0.0225	0.00564	47865
k__Bacteria|p__Firmicutes|c__CFGB10253|o__OFGB10253	2|1239||	0.01836	0.0046	39485
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales	2|201174|1760|85011	0.01524	0.00382	36700
k__Bacteria|p__Firmicutes|c__CFGB9479|o__OFGB9479	2|1239||	0.01414	0.00354	71955
k__Bacteria|p__Firmicutes|c__CFGB9511|o__OFGB9511	2|1239||	0.01183	0.00296	26145
k__Bacteria|p__Firmicutes|c__CFGB9650|o__OFGB9650	2|1239||	0.01033	0.00259	35705
k__Bacteria|p__Firmicutes|c__CFGB9629|o__OFGB9629	2|1239||	0.00992	0.00248	35755
k__Bacteria|p__Bacteria_unclassified|c__CFGB9644|o__OFGB9644	2|35929085||	0.00663	0.00166	31945
k__Bacteria|p__Firmicutes|c__CFGB9510|o__OFGB9510	2|1239||	0.00559	0.0014	10100
k__Bacteria|p__Firmicutes|c__CFGB10349|o__OFGB10349	2|1239||	0.00494	0.00124	18135
k__Bacteria|p__Proteobacteria|c__CFGB9318|o__OFGB9318	2|1224||	0.00475	0.00119	0
k__Bacteria|p__Firmicutes|c__CFGB9506|o__OFGB9506	2|1239||	0.00361	0.0009	8080
k__Bacteria|p__Firmicutes|c__CFGB9960|o__OFGB9960	2|1239||	0.00215	0.00054	7165
k__Bacteria|p__Firmicutes|c__CFGB31439|o__OFGB31439	2|1239||	0.00195	0.00049	3855
k__Bacteria|p__Firmicutes|c__CFGB9575|o__OFGB9575	2|1239||	0.00162	0.00041	5205
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.00119	0.0003	3270
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.00046	0.00012	2170
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	2|976|200643|171549|2005473	15.63054	3.91472	52361264
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	2|1239|186801|186802|186803	6.28184	1.57331	26723648
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified	2|976|200643|171549|	3.63073	0.90933	8998296
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	3.10014	0.77644	6567912
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	2.53886	0.63587	4977068
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	1.88496	0.47209	5353268
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	2|976|200643|171549|1853231	1.55571	0.38963	4057240
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified	2|1239|186801||	1.27888	0.3203	2466316
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2|976|200643|171549|171552	0.93772	0.23485	2822920
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	0.83528	0.2092	2094608
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	2|1239|186801|186802|31979	0.70393	0.1763	2501980
k__Bacteria|p__Bacteroidetes|c__CFGB9395|o__OFGB9395|f__FGB9395	2|976|||	0.59729	0.14959	1179700
k__Bacteria|p__Firmicutes|c__CFGB9633|o__OFGB9633|f__FGB9633	2|1239|||	0.55155	0.13814	2054272
k__Bacteria|p__Proteobacteria|c__CFGB9469|o__OFGB9469|f__FGB9469	2|1224|||	0.53852	0.13488	1399504
k__Bacteria|p__Firmicutes|c__CFGB9660|o__OFGB9660|f__FGB9660	2|1239|||	0.50704	0.12699	1969820
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified	2|35929085|||	0.48535	0.12156	1762656
k__Bacteria|p__Bacteroidetes|c__CFGB9388|o__OFGB9388|f__FGB9388	2|976|||	0.47985	0.12018	1210396
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.38973	0.09761	1114304
k__Bacteria|p__Firmicutes|c__CFGB10299|o__OFGB10299|f__FGB10299	2|1239|||	0.34864	0.08732	632800
k__Bacteria|p__Bacteroidetes|c__CFGB636|o__OFGB636|f__FGB636	2|976|||	0.3285	0.08227	873972
k__Bacteria|p__Firmicutes|c__CFGB8157|o__OFGB8157|f__FGB8157	2|1239|||	0.31308	0.07841	592416
k__Bacteria|p__Firmicutes|c__CFGB9850|o__OFGB9850|f__FGB9850	2|1239|||	0.30157	0.07553	779992
k__Bacteria|p__Firmicutes|c__CFGB10348|o__OFGB10348|f__FGB10348	2|1239|||	0.27446	0.06874	778856
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	0.16619	0.04162	850384
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae	2|201174|1760|85007|85025	0.14557	0.03646	383576
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	2|1224|28216|80840|995019	0.14083	0.03527	389020
k__Bacteria|p__Bacteroidetes|c__CFGB4425|o__OFGB4425|f__FGB4425	2|976|||	0.13407	0.03358	349052
k__Bacteria|p__Bacteria_unclassified|c__CFGB8123|o__OFGB8123|f__FGB8123	2|35929085|||	0.12038	0.03015	410304
k__Bacteria|p__Firmicutes|c__CFGB9636|o__OFGB9636|f__FGB9636	2|1239|||	0.10981	0.0275	443024
k__Bacteria|p__Firmicutes|c__CFGB11371|o__OFGB11371|f__FGB11371	2|1239|||	0.10229	0.02562	274468
k__Bacteria|p__Firmicutes|c__CFGB9516|o__OFGB9516|f__FGB9516	2|1239|||	0.09332	0.02337	184956
k__Bacteria|p__Firmicutes|c__CFGB9508|o__OFGB9508|f__FGB9508	2|1239|||	0.09155	0.02293	152804
k__Bacteria|p__Bacteroidetes|c__CFGB9384|o__OFGB9384|f__FGB9384	2|976|||	0.09064	0.0227	184296
k__Bacteria|p__Firmicutes|c__CFGB9827|o__OFGB9827|f__FGB9827	2|1239|||	0.08464	0.0212	182100
k__Bacteria|p__Bacteroidetes|c__CFGB637|o__OFGB637|f__FGB637	2|976|||	0.08364	0.02095	235236
k__Bacteria|p__Firmicutes|c__CFGB9512|o__OFGB9512|f__FGB9512	2|1239|||	0.07304	0.01829	114828
k__Bacteria|p__Bacteroidetes|c__CFGB10197|o__OFGB10197|f__FGB10197	2|976|||	0.06195	0.01551	100060
k__Bacteria|p__Firmicutes|c__CFGB9659|o__OFGB9659|f__FGB9659	2|1239|||	0.05957	0.01492	242072
k__Bacteria|p__Firmicutes|c__CFGB9990|o__OFGB9990|f__FGB9990	2|1239|||	0.05299	0.01327	166096
k__Bacteria|p__Firmicutes|c__CFGB9618|o__OFGB9618|f__FGB9618	2|1239|||	0.0514	0.01287	161224
k__Bacteria|p__Firmicutes|c__CFGB10340|o__OFGB10340|f__FGB10340	2|1239|||	0.04058	0.01016	83664
k__Bacteria|p__Firmicutes|c__CFGB9658|o__OFGB9658|f__FGB9658	2|1239|||	0.03937	0.00986	126016
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmatales_unclassified	2|544448|31969|186329|730680	0.0373	0.00934	70672
k__Bacteria|p__Firmicutes|c__CFGB28800|o__OFGB28800|f__FGB28800	2|1239|||	0.03644	0.00913	133136
k__Bacteria|p__Firmicutes|c__CFGB28941|o__OFGB28941|f__FGB28941	2|1239|||	0.03067	0.00768	101868
k__Bacteria|p__Firmicutes|c__CFGB9639|o__OFGB9639|f__FGB9639	2|1239|||	0.03028	0.00758	122064
k__Bacteria|p__Firmicutes|c__CFGB28398|o__OFGB28398|f__FGB28398	2|1239|||	0.0225	0.00564	38292
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	0.02228	0.00558	74208
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	2|1239|186801|186802|186806	0.0208	0.00521	59360
k__Bacteria|p__Firmicutes|c__CFGB10253|o__OFGB10253|f__FGB10253	2|1239|||	0.01836	0.0046	31588
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae	2|201174|1760|85011|2062	0.01524	0.00382	29360
k__Bacteria|p__Firmicutes|c__CFGB9479|o__OFGB9479|f__FGB9479	2|1239|||	0.01414	0.00354	57564
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	2|1239|186801|186802|186804	0.01293	0.00324	33748
k__Bacteria|p__Firmicutes|c__CFGB9511|o__OFGB9511|f__FGB9511	2|1239|||	0.01183	0.00296	20916
k__Bacteria|p__Firmicutes|c__CFGB9650|o__OFGB9650|f__FGB9650	2|1239|||	0.01033	0.00259	28564
k__Bacteria|p__Firmicutes|c__CFGB9629|o__OFGB9629|f__FGB9629	2|1239|||	0.00992	0.00248	28604
k__Bacteria|p__Bacteria_unclassified|c__CFGB9644|o__OFGB9644|f__FGB9644	2|35929085|||	0.00663	0.00166	25556
k__Bacteria|p__Firmicutes|c__CFGB9510|o__OFGB9510|f__FGB9510	2|1239|||	0.00559	0.0014	8080
k__Bacteria|p__Firmicutes|c__CFGB10349|o__OFGB10349|f__FGB10349	2|1239|||	0.00494	0.00124	14508
k__Bacteria|p__Proteobacteria|c__CFGB9318|o__OFGB9318|f__FGB9318	2|1224|||	0.00475	0.00119	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified	2|1239|186801|186802|	0.0037	0.00093	15112
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0.00366	0.00092	7124
k__Bacteria|p__Firmicutes|c__CFGB9506|o__OFGB9506|f__FGB9506	2|1239|||	0.00361	0.0009	6464
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	2|1239|186801|186802|216572	0.00224	0.00056	10080
k__Bacteria|p__Firmicutes|c__CFGB9960|o__OFGB9960|f__FGB9960	2|1239|||	0.00215	0.00054	5732
k__Bacteria|p__Firmicutes|c__CFGB31439|o__OFGB31439|f__FGB31439	2|1239|||	0.00195	0.00049	3084
k__Bacteria|p__Firmicutes|c__CFGB9575|o__OFGB9575|f__FGB9575	2|1239|||	0.00162	0.00041	4164
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	2|201174|84998|84999|1643824	0.00119	0.0003	2616
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	2|1239|||7485543	0.00046	0.00012	1736
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella	2|976|200643|171549|2005473|2518495	5.35256	1.34057	15247815
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculaceae_unclassified	2|976|200643|171549|2005473|1797879	4.84972	1.21463	11731980
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Paramuribaculum	2|976|200643|171549|2005473|2518497	2.55696	0.6404	5784306
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB24102	2|976|200643|171549|171550|	1.92309	0.48164	2860368
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	2|1239|91061|186826|33958|1578	1.6601	0.41578	2577396
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculum	2|976|200643|171549|2005473|1918540	1.62131	0.40606	3984945
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28798	2|1239|186801|186802|186803|	1.4915	0.37355	3707358
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28828	2|1239|186801|186802|186803|	1.25729	0.31489	5362878
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus	2|1239|91061|186826|33958|2742598	1.07771	0.26992	1731723
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__GGB27876	2|976|200643|171549||	1.01576	0.2544	1904697
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified	2|1239|186801|186802|186803|	0.98862	0.2476	3556950
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	2|976|200643|171549|171552|838	0.93772	0.23485	2117190
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__GGB24148	2|976|200643|171549||	0.8999	0.22538	1680423
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__GGB27892	2|976|200643|171549||	0.82446	0.20649	1520820
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter	2|1239|526524|526525|128827|191303	0.80981	0.20282	1525272
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter	2|976|200643|171549|1853231|283168	0.80646	0.20198	1553133
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__GGB28248	2|976|200643|171549|1853231|	0.74925	0.18765	1489797
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB1503	2|976|200643|171549|2005473|	0.71894	0.18006	1513623
k__Bacteria|p__Bacteroidetes|c__CFGB9395|o__OFGB9395|f__FGB9395|g__GGB27929	2|976||||	0.59729	0.14959	884775
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28873	2|1239|186801|186802|186803|	0.58079	0.14546	1752513
k__Bacteria|p__Proteobacteria|c__CFGB9469|o__OFGB9469|f__FGB9469|g__GGB28310	2|1224||||	0.53852	0.13488	1049628
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB14014	2|976|200643|171549|2005473|	0.53106	0.133	1008279
k__Bacteria|p__Firmicutes|c__CFGB9633|o__OFGB9633|f__FGB9633|g__GGB28883	2|1239||||	0.51199	0.12823	1445850
k__Bacteria|p__Firmicutes|c__CFGB9660|o__OFGB9660|f__FGB9660|g__GGB29004	2|1239||||	0.50704	0.12699	1477365
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified	2|35929085||||	0.48535	0.12156	1321992
k__Bacteria|p__Bacteroidetes|c__CFGB9388|o__OFGB9388|f__FGB9388|g__GGB27866	2|976||||	0.47985	0.12018	907797
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30461	2|1239|186801|186802|541000|	0.40309	0.10096	847068
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB29683	2|1239|186801|||	0.38873	0.09736	566313
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28802	2|1239|186801|186802|186803|	0.38657	0.09682	1003089
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Ligilactobacillus	2|1239|91061|186826|33958|2767887	0.36232	0.09074	616815
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB28411	2|1239|186801|||	0.34826	0.08722	471381
k__Bacteria|p__Bacteroidetes|c__CFGB636|o__OFGB636|f__FGB636|g__GGB14001	2|976||||	0.3285	0.08227	655479
