#mpa_vJan21_CHOCOPhlAnSGB_202103
#/home/favero/.local/bin/metaphlan -t rel_ab_w_read_stats --unclassified_estimation 6WT-12m_S4_Buone_R1.fastq,6WT-12m_S4_Buone_R2.fastq --bowtie2out 6WT-12m_S4.bowtie2.bz2 --nproc 22 --input_type fastq -o 6WT-12m_S4.metaphlan.txt
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:206003328
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria|p__Tenericutes|c__Mollicutes	2|544448|31969	0.23374	0.04618	524016
k__Bacteria|p__Firmicutes|c__CFGB9618	2|1239|	0.22405	0.04427	831492
k__Bacteria|p__Firmicutes|c__CFGB9960	2|1239|	0.17724	0.03502	559626
k__Bacteria|p__Firmicutes|c__CFGB9633	2|1239|	0.17462	0.0345	692982
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.1228	0.02426	405228
k__Bacteria|p__Firmicutes|c__CFGB9658	2|1239|	0.11518	0.02276	449610
k__Bacteria|p__Proteobacteria|c__CFGB9469	2|1224|	0.11332	0.02239	348444
k__Bacteria|p__Bacteroidetes|c__CFGB9388	2|976|	0.10153	0.02006	303024
k__Bacteria|p__Bacteroidetes|c__CFGB637	2|976|	0.09244	0.01826	307620
k__Bacteria|p__Firmicutes|c__CFGB9516	2|1239|	0.09171	0.01812	206202
k__Bacteria|p__Bacteroidetes|c__CFGB9395	2|976|	0.08384	0.01656	195942
k__Bacteria|p__Bacteria_unclassified|c__CFGB9644	2|35929085|	0.08301	0.0164	378444
k__Bacteria|p__Firmicutes|c__CFGB10340	2|1239|	0.08052	0.01591	196416
k__Bacteria|p__Firmicutes|c__CFGB9495	2|1239|	0.06259	0.01237	131352
k__Bacteria|p__Firmicutes|c__CFGB11371	2|1239|	0.05259	0.01039	166974
k__Bacteria|p__Firmicutes|c__CFGB9629	2|1239|	0.04567	0.00902	155874
k__Bacteria|p__Bacteroidetes|c__CFGB10197	2|976|	0.04436	0.00876	754584
k__Bacteria|p__Firmicutes|c__CFGB31439	2|1239|	0.04115	0.00813	76914
k__Bacteria|p__Firmicutes|c__CFGB9650	2|1239|	0.03865	0.00764	126450
k__Bacteria|p__Firmicutes|c__CFGB9508	2|1239|	0.03366	0.00665	66294
k__Bacteria|p__Bacteroidetes|c__CFGB4425	2|976|	0.03175	0.00627	97812
k__Bacteria|p__Bacteroidetes|c__CFGB9384	2|976|	0.02534	0.00501	60954
k__Bacteria|p__Firmicutes|c__CFGB9639	2|1239|	0.02529	0.005	120600
k__Bacteria|p__Firmicutes|c__CFGB9512	2|1239|	0.02142	0.00423	41286
k__Bacteria|p__Firmicutes|c__CFGB9479	2|1239|	0.01742	0.00344	83928
k__Bacteria|p__Firmicutes|c__CFGB9506	2|1239|	0.01509	0.00298	31974
k__Bacteria|p__Firmicutes|c__CFGB28398	2|1239|	0.01351	0.00267	27228
k__Bacteria|p__Firmicutes|c__CFGB9510	2|1239|	0.01287	0.00254	22032
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.01066	0.00211	47130
k__Bacteria|p__Firmicutes|c__CFGB28941	2|1239|	0.00606	0.0012	23802
k__Bacteria|p__Firmicutes|c__CFGB28800	2|1239|	0.00471	0.00093	20346
k__Bacteria|p__Firmicutes|c__CFGB10349	2|1239|	0.00102	0.0002	3540
k__Bacteria|p__Firmicutes|c__CFGB9575	2|1239|	0.00028	5e-05	840
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	11.90012	2.35107	35078345
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	11.88202	2.34749	46157650
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified	2|35929085||	3.06799	0.60613	11590095
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	2.92829	0.57853	6172305
k__Bacteria|p__Firmicutes|c__CFGB10348|o__OFGB10348	2|1239||	0.75441	0.14905	2157505
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.72163	0.14257	1788445
k__Bacteria|p__Firmicutes|c__CFGB9660|o__OFGB9660	2|1239||	0.6716	0.13269	2572720
k__Bacteria|p__Firmicutes|c__CFGB9636|o__OFGB9636	2|1239||	0.62443	0.12337	2084900
k__Bacteria|p__Firmicutes|c__CFGB9990|o__OFGB9990	2|1239||	0.50002	0.09879	1545575
k__Bacteria|p__Firmicutes|c__CFGB8157|o__OFGB8157	2|1239||	0.4571	0.09031	1701160
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.4515	0.0892	943625
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.40309	0.07964	1053005
k__Bacteria|p__Bacteria_unclassified|c__CFGB8123|o__OFGB8123	2|35929085||	0.3114	0.06152	1054020
k__Bacteria|p__Firmicutes|c__CFGB10299|o__OFGB10299	2|1239||	0.29855	0.05898	548300
k__Bacteria|p__Firmicutes|c__CFGB9850|o__OFGB9850	2|1239||	0.26877	0.0531	685450
k__Bacteria|p__Bacteroidetes|c__CFGB636|o__OFGB636	2|976||	0.24708	0.04881	648185
k__Bacteria|p__Firmicutes|c__CFGB9827|o__OFGB9827	2|1239||	0.24226	0.04786	513925
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales	2|544448|31969|186329	0.23374	0.04618	436680
k__Bacteria|p__Firmicutes|c__CFGB9618|o__OFGB9618	2|1239||	0.22405	0.04427	692910
k__Bacteria|p__Firmicutes|c__CFGB9960|o__OFGB9960	2|1239||	0.17724	0.03502	466355
k__Bacteria|p__Firmicutes|c__CFGB9633|o__OFGB9633	2|1239||	0.17462	0.0345	577485
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales	2|201174|1760|85011	0.1572	0.03106	298575
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.1228	0.02426	337690
k__Bacteria|p__Firmicutes|c__CFGB9658|o__OFGB9658	2|1239||	0.11518	0.02276	374675
k__Bacteria|p__Proteobacteria|c__CFGB9469|o__OFGB9469	2|1224||	0.11332	0.02239	290370
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales	2|201174|1760|85007	0.10773	0.02128	275440
k__Bacteria|p__Bacteroidetes|c__CFGB9388|o__OFGB9388	2|976||	0.10153	0.02006	252520
k__Bacteria|p__Bacteroidetes|c__CFGB637|o__OFGB637	2|976||	0.09244	0.01826	256350
k__Bacteria|p__Firmicutes|c__CFGB9516|o__OFGB9516	2|1239||	0.09171	0.01812	171835
k__Bacteria|p__Bacteroidetes|c__CFGB9395|o__OFGB9395	2|976||	0.08384	0.01656	163285
k__Bacteria|p__Bacteria_unclassified|c__CFGB9644|o__OFGB9644	2|35929085||	0.08301	0.0164	315370
k__Bacteria|p__Firmicutes|c__CFGB10340|o__OFGB10340	2|1239||	0.08052	0.01591	163680
k__Bacteria|p__Firmicutes|c__CFGB9495|o__OFGB9495	2|1239||	0.06259	0.01237	109460
k__Bacteria|p__Firmicutes|c__CFGB11371|o__OFGB11371	2|1239||	0.05259	0.01039	139145
k__Bacteria|p__Firmicutes|c__CFGB9629|o__OFGB9629	2|1239||	0.04567	0.00902	129895
k__Bacteria|p__Bacteroidetes|c__CFGB10197|o__OFGB10197	2|976||	0.04436	0.00876	628820
k__Bacteria|p__Firmicutes|c__CFGB31439|o__OFGB31439	2|1239||	0.04115	0.00813	64095
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.03981	0.00787	86635
k__Bacteria|p__Firmicutes|c__CFGB9650|o__OFGB9650	2|1239||	0.03865	0.00764	105375
k__Bacteria|p__Firmicutes|c__CFGB9508|o__OFGB9508	2|1239||	0.03366	0.00665	55245
k__Bacteria|p__Bacteroidetes|c__CFGB4425|o__OFGB4425	2|976||	0.03175	0.00627	81510
k__Bacteria|p__Bacteroidetes|c__CFGB9384|o__OFGB9384	2|976||	0.02534	0.00501	50795
k__Bacteria|p__Firmicutes|c__CFGB9639|o__OFGB9639	2|1239||	0.02529	0.005	100500
k__Bacteria|p__Firmicutes|c__CFGB9512|o__OFGB9512	2|1239||	0.02142	0.00423	34405
k__Bacteria|p__Firmicutes|c__CFGB9479|o__OFGB9479	2|1239||	0.01742	0.00344	69940
k__Bacteria|p__Firmicutes|c__CFGB9506|o__OFGB9506	2|1239||	0.01509	0.00298	26645
k__Bacteria|p__Firmicutes|c__CFGB28398|o__OFGB28398	2|1239||	0.01351	0.00267	22690
k__Bacteria|p__Firmicutes|c__CFGB9510|o__OFGB9510	2|1239||	0.01287	0.00254	18360
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.01066	0.00211	39275
k__Bacteria|p__Firmicutes|c__CFGB28941|o__OFGB28941	2|1239||	0.00606	0.0012	19835
k__Bacteria|p__Firmicutes|c__CFGB28800|o__OFGB28800	2|1239||	0.00471	0.00093	16955
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	0.00301	0.0006	6760
k__Bacteria|p__Firmicutes|c__CFGB10349|o__OFGB10349	2|1239||	0.00102	0.0002	2950
k__Bacteria|p__Firmicutes|c__CFGB9575|o__OFGB9575	2|1239||	0.00028	5e-05	700
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	2|1239|186801|186802|186803	9.08059	1.79402	29808944
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	2|976|200643|171549|2005473	6.49272	1.28275	17086136
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified	2|35929085|||	3.06799	0.60613	9272076
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified	2|1239|186801||	2.92829	0.57853	4937844
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	1.91349	0.37804	4877516
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified	2|976|200643|171549|	1.56388	0.30897	3065324
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	2|976|200643|171549|1853231	1.40604	0.27779	2888652
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	1.27894	0.25268	1982700
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2|976|200643|171549|171552	0.98484	0.19457	2338724
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	2|1239|186801|186802|31979	0.85513	0.16894	2141848
k__Bacteria|p__Firmicutes|c__CFGB10348|o__OFGB10348|f__FGB10348	2|1239|||	0.75441	0.14905	1726004
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	0.72163	0.14257	1430756
k__Bacteria|p__Firmicutes|c__CFGB9660|o__OFGB9660|f__FGB9660	2|1239|||	0.6716	0.13269	2058176
k__Bacteria|p__Firmicutes|c__CFGB9636|o__OFGB9636|f__FGB9636	2|1239|||	0.62443	0.12337	1667920
k__Bacteria|p__Firmicutes|c__CFGB9990|o__OFGB9990|f__FGB9990	2|1239|||	0.50002	0.09879	1236460
k__Bacteria|p__Firmicutes|c__CFGB8157|o__OFGB8157|f__FGB8157	2|1239|||	0.4571	0.09031	1360928
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	0.44531	0.08798	745176
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.40309	0.07964	842404
k__Bacteria|p__Bacteria_unclassified|c__CFGB8123|o__OFGB8123|f__FGB8123	2|35929085|||	0.3114	0.06152	843216
k__Bacteria|p__Firmicutes|c__CFGB10299|o__OFGB10299|f__FGB10299	2|1239|||	0.29855	0.05898	438640
k__Bacteria|p__Firmicutes|c__CFGB9850|o__OFGB9850|f__FGB9850	2|1239|||	0.26877	0.0531	548360
k__Bacteria|p__Bacteroidetes|c__CFGB636|o__OFGB636|f__FGB636	2|976|||	0.24708	0.04881	518548
k__Bacteria|p__Firmicutes|c__CFGB9827|o__OFGB9827|f__FGB9827	2|1239|||	0.24226	0.04786	411140
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmatales_unclassified	2|544448|31969|186329|730680	0.23374	0.04618	349344
k__Bacteria|p__Firmicutes|c__CFGB9618|o__OFGB9618|f__FGB9618	2|1239|||	0.22405	0.04427	554328
k__Bacteria|p__Firmicutes|c__CFGB9960|o__OFGB9960|f__FGB9960	2|1239|||	0.17724	0.03502	373084
k__Bacteria|p__Firmicutes|c__CFGB9633|o__OFGB9633|f__FGB9633	2|1239|||	0.17462	0.0345	461988
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	0.1737	0.03432	701140
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae	2|201174|1760|85011|2062	0.1572	0.03106	238860
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	2|1224|28216|80840|995019	0.1228	0.02426	270152
k__Bacteria|p__Firmicutes|c__CFGB9658|o__OFGB9658|f__FGB9658	2|1239|||	0.11518	0.02276	299740
k__Bacteria|p__Proteobacteria|c__CFGB9469|o__OFGB9469|f__FGB9469	2|1224|||	0.11332	0.02239	232296
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae	2|201174|1760|85007|85025	0.10773	0.02128	220352
k__Bacteria|p__Bacteroidetes|c__CFGB9388|o__OFGB9388|f__FGB9388	2|976|||	0.10153	0.02006	202016
k__Bacteria|p__Bacteroidetes|c__CFGB637|o__OFGB637|f__FGB637	2|976|||	0.09244	0.01826	205080
k__Bacteria|p__Firmicutes|c__CFGB9516|o__OFGB9516|f__FGB9516	2|1239|||	0.09171	0.01812	137468
k__Bacteria|p__Bacteroidetes|c__CFGB9395|o__OFGB9395|f__FGB9395	2|976|||	0.08384	0.01656	130628
k__Bacteria|p__Bacteria_unclassified|c__CFGB9644|o__OFGB9644|f__FGB9644	2|35929085|||	0.08301	0.0164	252296
k__Bacteria|p__Firmicutes|c__CFGB10340|o__OFGB10340|f__FGB10340	2|1239|||	0.08052	0.01591	130944
k__Bacteria|p__Firmicutes|c__CFGB9495|o__OFGB9495|f__FGB9495	2|1239|||	0.06259	0.01237	87568
k__Bacteria|p__Firmicutes|c__CFGB11371|o__OFGB11371|f__FGB11371	2|1239|||	0.05259	0.01039	111316
k__Bacteria|p__Firmicutes|c__CFGB9629|o__OFGB9629|f__FGB9629	2|1239|||	0.04567	0.00902	103916
k__Bacteria|p__Bacteroidetes|c__CFGB10197|o__OFGB10197|f__FGB10197	2|976|||	0.04436	0.00876	503056
k__Bacteria|p__Firmicutes|c__CFGB31439|o__OFGB31439|f__FGB31439	2|1239|||	0.04115	0.00813	51276
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	2|201174|84998|84999|1643824	0.03981	0.00787	69308
k__Bacteria|p__Firmicutes|c__CFGB9650|o__OFGB9650|f__FGB9650	2|1239|||	0.03865	0.00764	84300
k__Bacteria|p__Firmicutes|c__CFGB9508|o__OFGB9508|f__FGB9508	2|1239|||	0.03366	0.00665	44196
k__Bacteria|p__Bacteroidetes|c__CFGB4425|o__OFGB4425|f__FGB4425	2|976|||	0.03175	0.00627	65208
k__Bacteria|p__Bacteroidetes|c__CFGB9384|o__OFGB9384|f__FGB9384	2|976|||	0.02534	0.00501	40636
k__Bacteria|p__Firmicutes|c__CFGB9639|o__OFGB9639|f__FGB9639	2|1239|||	0.02529	0.005	80400
k__Bacteria|p__Firmicutes|c__CFGB9512|o__OFGB9512|f__FGB9512	2|1239|||	0.02142	0.00423	27524
k__Bacteria|p__Firmicutes|c__CFGB9479|o__OFGB9479|f__FGB9479	2|1239|||	0.01742	0.00344	55952
k__Bacteria|p__Firmicutes|c__CFGB9506|o__OFGB9506|f__FGB9506	2|1239|||	0.01509	0.00298	21316
k__Bacteria|p__Firmicutes|c__CFGB28398|o__OFGB28398|f__FGB28398	2|1239|||	0.01351	0.00267	18152
k__Bacteria|p__Firmicutes|c__CFGB9510|o__OFGB9510|f__FGB9510	2|1239|||	0.01287	0.00254	14688
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	0.01175	0.00232	30880
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	2|1239|||7485543	0.01066	0.00211	31420
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	2|1239|186801|186802|216572	0.00965	0.00191	34312
k__Bacteria|p__Firmicutes|c__CFGB28941|o__OFGB28941|f__FGB28941	2|1239|||	0.00606	0.0012	15868
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified	2|1239|186801|186802|	0.00584	0.00115	18756
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0.00559	0.0011	8600
k__Bacteria|p__Firmicutes|c__CFGB28800|o__OFGB28800|f__FGB28800	2|1239|||	0.00471	0.00093	13564
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	2|1239|186801|186802|186804	0.00345	0.00068	7096
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	2|1239|91061|1385|90964	0.00301	0.0006	5408
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	2|1239|186801|186802|186806	0.00211	0.00042	6768
k__Bacteria|p__Firmicutes|c__CFGB10349|o__OFGB10349|f__FGB10349	2|1239|||	0.00102	0.0002	2360
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	2|1239|91061|186826|186827	0.00059	0.00012	1124
k__Bacteria|p__Firmicutes|c__CFGB9575|o__OFGB9575|f__FGB9575	2|1239|||	0.00028	5e-05	560
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified	2|35929085||||	3.06799	0.60613	6954057
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified	2|1239|186801|186802|186803|	2.86161	0.56536	8498697
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB29009	2|1239|186801|186802|186803|	2.2864	0.45172	4709457
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella	2|976|200643|171549|2005473|2518495	2.16625	0.42798	4780347
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB31835	2|1239|186801|||	2.01418	0.39794	2672292
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculum	2|976|200643|171549|2005473|1918540	1.6702	0.32998	3242061
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculaceae_unclassified	2|976|200643|171549|2005473|1797879	1.54076	0.3044	2859261
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB24102	2|976|200643|171549|171550|	1.02289	0.20209	1200156
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	2|976|200643|171549|171552|838	0.98484	0.19457	1754043
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28786	2|1239|186801|186802|186803|	0.94658	0.18701	2277957
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter	2|976|200643|171549|1853231|283168	0.78862	0.15581	1198059
k__Bacteria|p__Firmicutes|c__CFGB10348|o__OFGB10348|f__FGB10348|g__GGB31851	2|1239||||	0.75441	0.14905	1294503
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__GGB24148	2|976|200643|171549||	0.73075	0.14437	1076409
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28853	2|1239|186801|186802|186803|	0.71759	0.14177	1592124
k__Bacteria|p__Firmicutes|c__CFGB9660|o__OFGB9660|f__FGB9660|g__GGB29004	2|1239||||	0.6716	0.13269	1543632
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Paramuribaculum	2|976|200643|171549|2005473|2518497	0.6574	0.12988	1173129
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter	2|1239|526524|526525|128827|191303	0.64636	0.1277	960342
k__Bacteria|p__Firmicutes|c__CFGB9636|o__OFGB9636|f__FGB9636|g__GGB28930	2|1239||||	0.61804	0.1221	1235676
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__GGB28248	2|976|200643|171549|1853231|	0.61742	0.12198	968430
k__Bacteria|p__Firmicutes|c__CFGB9990|o__OFGB9990|f__FGB9990|g__GGB30408	2|1239||||	0.50002	0.09879	927345
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB1503	2|976|200643|171549|2005473|	0.45184	0.08927	750402
k__Bacteria|p__Firmicutes|c__CFGB9644|o__OFGB9644|f__FGB9644|g__GGB28949	2|1239||||	0.43729	0.08639	992271
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30459	2|1239|186801|186802|541000|	0.43651	0.08624	1030008
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__GGB28988	2|1239|186801|186802|31979|	0.32632	0.06447	549831
k__Bacteria|p__Bacteria_unclassified|c__CFGB8123|o__OFGB8123|f__FGB8123|g__GGB28955	2|35929085||||	0.3114	0.06152	632412
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__GGB27876	2|976|200643|171549||	0.31074	0.06139	459645
k__Bacteria|p__Bacteroidetes|c__CFGB10197|o__OFGB10197|f__FGB10197|g__GGB31109	2|976||||	0.2879	0.05688	377292
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB29683	2|1239|186801|||	0.2817	0.05566	323733
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia	2|201174|84998|1643822|1643826|447020	0.27801	0.05493	459843
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28765	2|1239|186801|186802|186803|	0.26894	0.05313	529503
k__Bacteria|p__Firmicutes|c__CFGB9850|o__OFGB9850|f__FGB9850|g__GGB29622	2|1239||||	0.26877	0.0531	411270
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB28416	2|1239|186801|||	0.25079	0.04955	267444
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28927	2|1239|186801|186802|186803|	0.24866	0.04913	676185
k__Bacteria|p__Bacteroidetes|c__CFGB636|o__OFGB636|f__FGB636|g__GGB14001	2|976||||	0.24708	0.04881	388911
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30454	2|1239|186801|186802|541000|	0.24682	0.04876	546030
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	2|1239|91061|186826|33958|1578	0.24675	0.04875	302196
k__Bacteria|p__Firmicutes|c__CFGB10299|o__OFGB10299|f__FGB10299|g__GGB31438	2|1239||||	0.24664	0.04873	280206
