#mpa_vJan21_CHOCOPhlAnSGB_202103
#/home/favero/.local/bin/metaphlan -t rel_ab_w_read_stats --unclassified_estimation 5WT-2m_S2_Buone_R1.fastq,5WT-2m_S2_Buone_R2.fastq --bowtie2out 5WT-2m_S2.bowtie2.bz2 --nproc 22 --input_type fastq -o 5WT-2m_S2.metaphlan.txt
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:362101096
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.80709	0.23918	2140635
k__Bacteria|p__Firmicutes|c__CFGB10348|o__OFGB10348	2|1239||	0.68799	0.20389	2949380
k__Bacteria|p__Bacteroidetes|c__CFGB9388|o__OFGB9388	2|976||	0.40955	0.12137	1527995
k__Bacteria|p__Proteobacteria|c__CFGB9469|o__OFGB9469	2|1224||	0.35013	0.10376	1345820
k__Bacteria|p__Firmicutes|c__CFGB9990|o__OFGB9990	2|1239||	0.33161	0.09827	1537510
k__Bacteria|p__Firmicutes|c__CFGB10299|o__OFGB10299	2|1239||	0.33144	0.09822	917540
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.22936	0.06797	947130
k__Bacteria|p__Bacteroidetes|c__CFGB9395|o__OFGB9395	2|976||	0.21137	0.06264	617485
k__Bacteria|p__Firmicutes|c__CFGB9850|o__OFGB9850	2|1239||	0.18425	0.0546	704835
k__Bacteria|p__Firmicutes|c__CFGB9512|o__OFGB9512	2|1239||	0.18409	0.05455	422065
k__Bacteria|p__Firmicutes|c__CFGB9650|o__OFGB9650	2|1239||	0.17263	0.05116	706010
k__Bacteria|p__Firmicutes|c__CFGB9508|o__OFGB9508	2|1239||	0.16147	0.04785	401565
k__Bacteria|p__Firmicutes|c__CFGB9629|o__OFGB9629	2|1239||	0.15721	0.04659	670775
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales	2|201174|1760|85007	0.15683	0.04648	611380
k__Bacteria|p__Bacteroidetes|c__CFGB636|o__OFGB636	2|976||	0.15261	0.04523	600550
k__Bacteria|p__Firmicutes|c__CFGB10349|o__OFGB10349	2|1239||	0.14318	0.04243	622345
k__Bacteria|p__Firmicutes|c__CFGB9528|o__OFGB9528	2|1239||	0.12127	0.03594	270135
k__Bacteria|p__Firmicutes|c__CFGB9511|o__OFGB9511	2|1239||	0.1129	0.03346	295190
k__Bacteria|p__Firmicutes|c__CFGB9658|o__OFGB9658	2|1239||	0.11009	0.03263	546050
k__Bacteria|p__Firmicutes|c__CFGB9827|o__OFGB9827	2|1239||	0.10435	0.03093	332060
k__Bacteria|p__Firmicutes|c__CFGB9618|o__OFGB9618	2|1239||	0.09966	0.02953	462300
k__Bacteria|p__Firmicutes|c__CFGB9506|o__OFGB9506	2|1239||	0.07039	0.02086	186405
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.06445	0.0191	262320
k__Bacteria|p__Firmicutes|c__CFGB28398|o__OFGB28398	2|1239||	0.05748	0.01704	144460
k__Bacteria|p__Firmicutes|c__CFGB9516|o__OFGB9516	2|1239||	0.05252	0.01556	156410
k__Bacteria|p__Bacteroidetes|c__CFGB9384|o__OFGB9384	2|976||	0.04989	0.01479	150045
k__Bacteria|p__Bacteria_unclassified|c__CFGB8123|o__OFGB8123	2|35929085||	0.04749	0.01407	231180
k__Bacteria|p__Bacteria_unclassified|c__CFGB9644|o__OFGB9644	2|35929085||	0.04416	0.01309	251635
k__Bacteria|p__Bacteroidetes|c__CFGB4425|o__OFGB4425	2|976||	0.0371	0.01099	142855
k__Bacteria|p__Bacteroidetes|c__CFGB637|o__OFGB637	2|976||	0.03463	0.01026	144055
k__Bacteria|p__Firmicutes|c__CFGB9639|o__OFGB9639	2|1239||	0.02623	0.00777	156370
k__Bacteria|p__Bacteroidetes|c__CFGB10197|o__OFGB10197	2|976||	0.026	0.0077	1236530
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.02589	0.00767	92325
k__Bacteria|p__Firmicutes|c__CFGB9659|o__OFGB9659	2|1239||	0.02489	0.00738	149575
k__Bacteria|p__Firmicutes|c__CFGB9510|o__OFGB9510	2|1239||	0.01332	0.00395	28510
k__Bacteria|p__Firmicutes|c__CFGB9960|o__OFGB9960	2|1239||	0.01214	0.0036	47900
k__Bacteria|p__Proteobacteria|c__CFGB9318|o__OFGB9318	2|1224||	0.01147	0.0034	0
k__Bacteria|p__Firmicutes|c__CFGB28800|o__OFGB28800	2|1239||	0.01072	0.00318	57930
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales	2|201174|1760|85011	0.00959	0.00284	27310
k__Bacteria|p__Firmicutes|c__CFGB9517|o__OFGB9517	2|1239||	0.00679	0.00201	21150
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.00453	0.00134	25015
k__Bacteria|p__Firmicutes|c__CFGB9636|o__OFGB9636	2|1239||	0.0031	0.00092	15470
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.0028	0.00083	9140
k__Bacteria|p__Firmicutes|c__CFGB9836|o__OFGB9836	2|1239||	0.00234	0.00069	10430
k__Bacteria|p__Firmicutes|c__CFGB11371|o__OFGB11371	2|1239||	0.00188	0.00056	7475
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.00167	0.00049	7055
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	2|1239|186801|186802|186803	12.10586	3.5876	71125944
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	2|976|200643|171549|2005473	5.74616	1.70289	23296624
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	3.20077	0.94856	7361892
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	2.76763	0.8202	6877988
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	2.04417	0.60579	7084376
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	2|976|200643|171549|1853231	1.45659	0.43166	4529092
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmatales_unclassified	2|544448|31969|186329|730680	1.28236	0.38003	2874876
k__Bacteria|p__Firmicutes|c__CFGB9660|o__OFGB9660|f__FGB9660	2|1239|||	1.25977	0.37334	5791032
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified	2|976|200643|171549|	1.12837	0.3344	3323008
k__Bacteria|p__Firmicutes|c__CFGB8157|o__OFGB8157|f__FGB8157	2|1239|||	1.10598	0.32776	2034376
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	2|1239|186801|186802|31979	0.99909	0.29608	4708328
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified	2|35929085|||	0.90037	0.26683	4534360
k__Bacteria|p__Firmicutes|c__CFGB9633|o__OFGB9633|f__FGB9633	2|1239|||	0.86301	0.25575	3264492
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified	2|1239|186801||	0.80709	0.23918	1712508
k__Bacteria|p__Firmicutes|c__CFGB10348|o__OFGB10348|f__FGB10348	2|1239|||	0.68799	0.20389	2359504
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2|976|200643|171549|171552	0.6343	0.18798	2259456
k__Bacteria|p__Bacteroidetes|c__CFGB9388|o__OFGB9388|f__FGB9388	2|976|||	0.40955	0.12137	1222396
k__Bacteria|p__Proteobacteria|c__CFGB9469|o__OFGB9469|f__FGB9469	2|1224|||	0.35013	0.10376	1076656
k__Bacteria|p__Firmicutes|c__CFGB9990|o__OFGB9990|f__FGB9990	2|1239|||	0.33161	0.09827	1230008
k__Bacteria|p__Firmicutes|c__CFGB10299|o__OFGB10299|f__FGB10299	2|1239|||	0.33144	0.09822	734032
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.22936	0.06797	757704
k__Bacteria|p__Bacteroidetes|c__CFGB9395|o__OFGB9395|f__FGB9395	2|976|||	0.21137	0.06264	493988
k__Bacteria|p__Firmicutes|c__CFGB9850|o__OFGB9850|f__FGB9850	2|1239|||	0.18425	0.0546	563868
k__Bacteria|p__Firmicutes|c__CFGB9512|o__OFGB9512|f__FGB9512	2|1239|||	0.18409	0.05455	337652
k__Bacteria|p__Firmicutes|c__CFGB9650|o__OFGB9650|f__FGB9650	2|1239|||	0.17263	0.05116	564808
k__Bacteria|p__Firmicutes|c__CFGB9508|o__OFGB9508|f__FGB9508	2|1239|||	0.16147	0.04785	321252
k__Bacteria|p__Firmicutes|c__CFGB9629|o__OFGB9629|f__FGB9629	2|1239|||	0.15721	0.04659	536620
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae	2|201174|1760|85007|85025	0.15683	0.04648	489104
k__Bacteria|p__Bacteroidetes|c__CFGB636|o__OFGB636|f__FGB636	2|976|||	0.15261	0.04523	480440
k__Bacteria|p__Firmicutes|c__CFGB10349|o__OFGB10349|f__FGB10349	2|1239|||	0.14318	0.04243	497876
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	0.12278	0.03639	743388
k__Bacteria|p__Firmicutes|c__CFGB9528|o__OFGB9528|f__FGB9528	2|1239|||	0.12127	0.03594	216108
k__Bacteria|p__Firmicutes|c__CFGB9511|o__OFGB9511|f__FGB9511	2|1239|||	0.1129	0.03346	236152
k__Bacteria|p__Firmicutes|c__CFGB9658|o__OFGB9658|f__FGB9658	2|1239|||	0.11009	0.03263	436840
k__Bacteria|p__Firmicutes|c__CFGB9827|o__OFGB9827|f__FGB9827	2|1239|||	0.10435	0.03093	265648
k__Bacteria|p__Firmicutes|c__CFGB9618|o__OFGB9618|f__FGB9618	2|1239|||	0.09966	0.02953	369840
k__Bacteria|p__Firmicutes|c__CFGB9506|o__OFGB9506|f__FGB9506	2|1239|||	0.07039	0.02086	149124
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	2|1224|28216|80840|995019	0.06445	0.0191	209856
k__Bacteria|p__Firmicutes|c__CFGB28398|o__OFGB28398|f__FGB28398	2|1239|||	0.05748	0.01704	115568
k__Bacteria|p__Firmicutes|c__CFGB9516|o__OFGB9516|f__FGB9516	2|1239|||	0.05252	0.01556	125128
k__Bacteria|p__Bacteroidetes|c__CFGB9384|o__OFGB9384|f__FGB9384	2|976|||	0.04989	0.01479	120036
k__Bacteria|p__Bacteria_unclassified|c__CFGB8123|o__OFGB8123|f__FGB8123	2|35929085|||	0.04749	0.01407	184944
k__Bacteria|p__Bacteria_unclassified|c__CFGB9644|o__OFGB9644|f__FGB9644	2|35929085|||	0.04416	0.01309	201308
k__Bacteria|p__Bacteroidetes|c__CFGB4425|o__OFGB4425|f__FGB4425	2|976|||	0.0371	0.01099	114284
k__Bacteria|p__Bacteroidetes|c__CFGB637|o__OFGB637|f__FGB637	2|976|||	0.03463	0.01026	115244
k__Bacteria|p__Firmicutes|c__CFGB9639|o__OFGB9639|f__FGB9639	2|1239|||	0.02623	0.00777	125096
k__Bacteria|p__Bacteroidetes|c__CFGB10197|o__OFGB10197|f__FGB10197	2|976|||	0.026	0.0077	989224
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	0.02589	0.00767	73860
k__Bacteria|p__Firmicutes|c__CFGB9659|o__OFGB9659|f__FGB9659	2|1239|||	0.02489	0.00738	119660
k__Bacteria|p__Firmicutes|c__CFGB9510|o__OFGB9510|f__FGB9510	2|1239|||	0.01332	0.00395	22808
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	2|1239|186801|186802|186806	0.01245	0.00369	42024
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	0.01231	0.00365	48532
k__Bacteria|p__Firmicutes|c__CFGB9960|o__OFGB9960|f__FGB9960	2|1239|||	0.01214	0.0036	38320
k__Bacteria|p__Proteobacteria|c__CFGB9318|o__OFGB9318|f__FGB9318	2|1224|||	0.01147	0.0034	0
k__Bacteria|p__Firmicutes|c__CFGB28800|o__OFGB28800|f__FGB28800	2|1239|||	0.01072	0.00318	46344
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae	2|201174|1760|85011|2062	0.00959	0.00284	21848
k__Bacteria|p__Firmicutes|c__CFGB9517|o__OFGB9517|f__FGB9517	2|1239|||	0.00679	0.00201	16920
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	2|1239|186801|186802|216572	0.00677	0.00201	36092
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified	2|1239|186801|186802|	0.00465	0.00138	22460
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0.00454	0.00135	10476
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	2|1239|||7485543	0.00453	0.00134	20012
k__Bacteria|p__Firmicutes|c__CFGB9636|o__OFGB9636|f__FGB9636	2|1239|||	0.0031	0.00092	12376
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	2|201174|84998|84999|1643824	0.0028	0.00083	7312
k__Bacteria|p__Firmicutes|c__CFGB9836|o__OFGB9836|f__FGB9836	2|1239|||	0.00234	0.00069	8344
k__Bacteria|p__Firmicutes|c__CFGB11371|o__OFGB11371|f__FGB11371	2|1239|||	0.00188	0.00056	5980
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	2|74201|203494|48461|1647988	0.00167	0.00049	5644
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	2|1239|91061|186826|81852	2e-05	1e-05	88
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified	2|1239|186801|186802|186803|	4.59578	1.36197	25950369
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella	2|976|200643|171549|2005473|2518495	2.55483	0.75713	8590206
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB24102	2|976|200643|171549|171550|	2.0316	0.60207	3575562
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculaceae_unclassified	2|976|200643|171549|2005473|1797879	1.97055	0.58398	5669397
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	2|1239|91061|186826|33958|1578	1.85904	0.55093	3415200
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28790	2|1239|186801|186802|186803|	1.68099	0.49817	6004956
k__Bacteria|p__Firmicutes|c__CFGB8123|o__OFGB8123|f__FGB8123|g__GGB25052	2|1239||||	1.33609	0.39595	4315434
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmatales_unclassified|g__GGB31312	2|544448|31969|186329|730680|	1.28236	0.38003	2156157
k__Bacteria|p__Firmicutes|c__CFGB9660|o__OFGB9660|f__FGB9660|g__GGB29004	2|1239||||	1.25977	0.37334	4343274
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB29005	2|1239|186801|186802|186803|	1.19531	0.35423	4291152
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__GGB28248	2|976|200643|171549|1853231|	1.04809	0.3106	2465940
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28873	2|1239|186801|186802|186803|	0.91851	0.2722	3279474
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified	2|35929085||||	0.90037	0.26683	3400770
k__Bacteria|p__Firmicutes|c__CFGB9633|o__OFGB9633|f__FGB9633|g__GGB28881	2|1239||||	0.86301	0.25575	2448369
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Paramuribaculum	2|976|200643|171549|2005473|2518497	0.79873	0.23671	2138004
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus	2|1239|91061|186826|33958|2742598	0.7693	0.22798	1462695
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28831	2|1239|186801|186802|186803|	0.70714	0.20956	2691675
k__Bacteria|p__Firmicutes|c__CFGB10348|o__OFGB10348|f__FGB10348|g__GGB31851	2|1239||||	0.68126	0.20189	1754109
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28927	2|1239|186801|186802|186803|	0.65246	0.19336	2661342
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	2|976|200643|171549|171552|838	0.6343	0.18798	1694592
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30461	2|1239|186801|186802|541000|	0.6337	0.1878	1592898
k__Bacteria|p__Firmicutes|c__CFGB8157|o__OFGB8157|f__FGB8157|g__GGB28904	2|1239||||	0.60029	0.1779	77571
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28870	2|1239|186801|186802|186803|	0.58915	0.17459	2580381
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiaceae_unclassified	2|1239|186801|186802|31979|	0.58563	0.17355	2459376
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB27778	2|976|200643|171549|171550|	0.5317	0.15757	886110
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__GGB27876	2|976|200643|171549||	0.51617	0.15297	1145277
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB27792	2|976|200643|171549|171550|	0.50267	0.14897	798456
k__Bacteria|p__Bacteroidetes|c__CFGB9388|o__OFGB9388|f__FGB9388|g__GGB27866	2|976||||	0.40955	0.12137	916797
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter	2|976|200643|171549|1853231|283168	0.4085	0.12106	930879
k__Bacteria|p__Bacteroidetes|c__CFGB10197|o__OFGB10197|f__FGB10197|g__GGB31109	2|976||||	0.37742	0.11185	741918
k__Bacteria|p__Firmicutes|c__CFGB8157|o__OFGB8157|f__FGB8157|g__GGB28893	2|1239||||	0.37198	0.11024	1384152
k__Bacteria|p__Firmicutes|c__CFGB9656|o__OFGB9656|f__FGB9656|g__GGB28996	2|1239||||	0.35638	0.10562	1092171
k__Bacteria|p__Proteobacteria|c__CFGB9469|o__OFGB9469|f__FGB9469|g__GGB28310	2|1224||||	0.35013	0.10376	807492
k__Bacteria|p__Firmicutes|c__CFGB9990|o__OFGB9990|f__FGB9990|g__GGB30408	2|1239||||	0.33161	0.09827	922506
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30457	2|1239|186801|186802|541000|	0.29305	0.08685	736305
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__GGB30145	2|1239|186801|186802|31979|	0.29159	0.08641	812511
