#mpa_vJan21_CHOCOPhlAnSGB_202103
#/home/favero/.local/bin/metaphlan -t rel_ab_w_read_stats --unclassified_estimation 2WT-12m_S1_Buone_R1.fastq,2WT-12m_S1_Buone_R2.fastq --bowtie2out 2WT-12m_S1.bowtie2.bz2 --nproc 22 --input_type fastq -o 2WT-12m_S1.metaphlan.txt
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:194383032
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria|p__Firmicutes|c__CFGB9629	2|1239|	0.0143	0.00232	40038
k__Bacteria|p__Firmicutes|c__CFGB9511	2|1239|	0.01257	0.00204	21558
k__Bacteria|p__Firmicutes|c__CFGB9960	2|1239|	0.01016	0.00165	26310
k__Bacteria|p__Firmicutes|c__CFGB28941	2|1239|	0.00954	0.00155	30762
k__Bacteria|p__Firmicutes|c__CFGB9633	2|1239|	0.009	0.00146	27924
k__Bacteria|p__Firmicutes|c__CFGB9516	2|1239|	0.00584	0.00095	11298
k__Bacteria|p__Bacteria_unclassified|c__CFGB9644	2|35929085|	0.00544	0.00088	20322
k__Bacteria|p__Bacteroidetes|c__CFGB10197	2|976|	0.00348	0.00056	35802
k__Bacteria|p__Firmicutes|c__CFGB28398	2|1239|	0.00292	0.00047	4854
k__Bacteria|p__Firmicutes|c__CFGB31439	2|1239|	0.00284	0.00046	4344
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.00211	0.00034	7632
k__Bacteria|p__Firmicutes|c__CFGB9479	2|1239|	0.00183	0.0003	7224
k__Bacteria|p__Firmicutes|c__CFGB9850	2|1239|	0.00147	0.00024	3684
k__Bacteria|p__Firmicutes|c__CFGB9517	2|1239|	0.00117	0.00019	2394
k__Bacteria|p__Firmicutes|c__CFGB9659	2|1239|	0.00113	0.00018	4464
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	24.62438	3.98972	61587525
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	11.86998	1.92321	22945040
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	5.07194	0.82177	8681485
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	3.52148	0.57056	11913290
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified	2|35929085||	0.84255	0.13651	2596560
k__Bacteria|p__Bacteroidetes|c__CFGB636|o__OFGB636	2|976||	0.75315	0.12203	1620350
k__Bacteria|p__Bacteroidetes|c__CFGB9395|o__OFGB9395	2|976||	0.73538	0.11915	1174510
k__Bacteria|p__Firmicutes|c__CFGB9618|o__OFGB9618	2|1239||	0.49732	0.08058	1261315
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.4677	0.07578	734565
k__Bacteria|p__Firmicutes|c__CFGB11371|o__OFGB11371	2|1239||	0.46654	0.07559	1012315
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.42204	0.06838	963775
k__Bacteria|p__Bacteroidetes|c__CFGB637|o__OFGB637	2|976||	0.30939	0.05013	703680
k__Bacteria|p__Bacteroidetes|c__CFGB9388|o__OFGB9388	2|976||	0.29016	0.04701	591870
k__Bacteria|p__Firmicutes|c__CFGB10299|o__OFGB10299	2|1239||	0.28799	0.04666	421575
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.24692	0.04001	552190
k__Bacteria|p__Firmicutes|c__CFGB8157|o__OFGB8157	2|1239||	0.18546	0.03005	424905
k__Bacteria|p__Firmicutes|c__CFGB9660|o__OFGB9660	2|1239||	0.17915	0.02903	562815
k__Bacteria|p__Firmicutes|c__CFGB9636|o__OFGB9636	2|1239||	0.15642	0.02534	427465
k__Bacteria|p__Firmicutes|c__CFGB10340|o__OFGB10340	2|1239||	0.10794	0.01749	179935
k__Bacteria|p__Proteobacteria|c__CFGB9469|o__OFGB9469	2|1224||	0.10792	0.01748	226785
k__Bacteria|p__Bacteria_unclassified|c__CFGB8123|o__OFGB8123	2|35929085||	0.09187	0.01489	254160
k__Bacteria|p__Bacteroidetes|c__CFGB4425|o__OFGB4425	2|976||	0.09076	0.01471	191085
k__Bacteria|p__Firmicutes|c__CFGB10348|o__OFGB10348	2|1239||	0.08174	0.01324	173075
k__Bacteria|p__Bacteroidetes|c__CFGB9384|o__OFGB9384	2|976||	0.07377	0.01195	121300
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales	2|201174|1760|85007	0.06792	0.011	140355
k__Bacteria|p__Firmicutes|c__CFGB9990|o__OFGB9990	2|1239||	0.06349	0.01029	160930
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.05562	0.00901	99260
k__Bacteria|p__Firmicutes|c__CFGB28800|o__OFGB28800	2|1239||	0.04077	0.00661	120465
k__Bacteria|p__Firmicutes|c__CFGB9495|o__OFGB9495	2|1239||	0.03502	0.00567	50230
k__Bacteria|p__Proteobacteria|c__CFGB9318|o__OFGB9318	2|1224||	0.0282	0.00457	0
k__Bacteria|p__Firmicutes|c__CFGB9639|o__OFGB9639	2|1239||	0.02777	0.0045	90505
k__Bacteria|p__Firmicutes|c__CFGB9650|o__OFGB9650	2|1239||	0.02603	0.00422	58205
k__Bacteria|p__Firmicutes|c__CFGB9512|o__OFGB9512	2|1239||	0.02555	0.00414	36935
k__Bacteria|p__Firmicutes|c__CFGB9827|o__OFGB9827	2|1239||	0.02541	0.00412	44200
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales	2|544448|31969|186329	0.02347	0.0038	35950
k__Bacteria|p__Firmicutes|c__CFGB9508|o__OFGB9508	2|1239||	0.01875	0.00304	29210
k__Bacteria|p__Firmicutes|c__CFGB9658|o__OFGB9658	2|1239||	0.01771	0.00287	42805
k__Bacteria|p__Firmicutes|c__CFGB9629|o__OFGB9629	2|1239||	0.0143	0.00232	33365
k__Bacteria|p__Firmicutes|c__CFGB9511|o__OFGB9511	2|1239||	0.01257	0.00204	17965
k__Bacteria|p__Firmicutes|c__CFGB9960|o__OFGB9960	2|1239||	0.01016	0.00165	21925
k__Bacteria|p__Firmicutes|c__CFGB28941|o__OFGB28941	2|1239||	0.00954	0.00155	25635
k__Bacteria|p__Firmicutes|c__CFGB9633|o__OFGB9633	2|1239||	0.009	0.00146	23270
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales	2|201174|1760|85011	0.00635	0.00103	9890
k__Bacteria|p__Firmicutes|c__CFGB9516|o__OFGB9516	2|1239||	0.00584	0.00095	9415
k__Bacteria|p__Bacteria_unclassified|c__CFGB9644|o__OFGB9644	2|35929085||	0.00544	0.00088	16935
k__Bacteria|p__Bacteroidetes|c__CFGB10197|o__OFGB10197	2|976||	0.00348	0.00056	29835
k__Bacteria|p__Firmicutes|c__CFGB28398|o__OFGB28398	2|1239||	0.00292	0.00047	4045
k__Bacteria|p__Firmicutes|c__CFGB31439|o__OFGB31439	2|1239||	0.00284	0.00046	3620
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.00211	0.00034	6360
k__Bacteria|p__Firmicutes|c__CFGB9479|o__OFGB9479	2|1239||	0.00183	0.0003	6020
k__Bacteria|p__Firmicutes|c__CFGB9850|o__OFGB9850	2|1239||	0.00147	0.00024	3070
k__Bacteria|p__Firmicutes|c__CFGB9517|o__OFGB9517	2|1239||	0.00117	0.00019	1995
k__Bacteria|p__Firmicutes|c__CFGB9659|o__OFGB9659	2|1239||	0.00113	0.00018	3720
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	2|976|200643|171549|2005473	16.65985	2.69928	36845440
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	11.86998	1.92321	18356032
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	5.06263	0.82026	6933448
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified	2|976|200643|171549|	4.2156	0.68302	6761748
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	2|1239|186801|186802|186803	2.30605	0.37363	7137928
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	1.97735	0.32038	2470652
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	2|976|200643|171549|1853231	1.27019	0.2058	2146476
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified	2|35929085|||	0.84255	0.13651	2077248
k__Bacteria|p__Bacteroidetes|c__CFGB636|o__OFGB636|f__FGB636	2|976|||	0.75315	0.12203	1296280
k__Bacteria|p__Bacteroidetes|c__CFGB9395|o__OFGB9395|f__FGB9395	2|976|||	0.73538	0.11915	939608
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	0.62862	0.10185	1257808
k__Bacteria|p__Firmicutes|c__CFGB9618|o__OFGB9618|f__FGB9618	2|1239|||	0.49732	0.08058	1009052
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified	2|1239|186801||	0.4677	0.07578	587652
k__Bacteria|p__Firmicutes|c__CFGB11371|o__OFGB11371|f__FGB11371	2|1239|||	0.46654	0.07559	809852
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2|976|200643|171549|171552	0.45058	0.073	877496
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.42204	0.06838	771020
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	2|1239|186801|186802|186804	0.37654	0.06101	636016
k__Bacteria|p__Bacteroidetes|c__CFGB637|o__OFGB637|f__FGB637	2|976|||	0.30939	0.05013	562944
k__Bacteria|p__Bacteroidetes|c__CFGB9388|o__OFGB9388|f__FGB9388	2|976|||	0.29016	0.04701	473496
k__Bacteria|p__Firmicutes|c__CFGB10299|o__OFGB10299|f__FGB10299	2|1239|||	0.28799	0.04666	337260
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	2|1224|28216|80840|995019	0.24692	0.04001	441752
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	2|1239|186801|186802|31979	0.18757	0.03039	447260
k__Bacteria|p__Firmicutes|c__CFGB8157|o__OFGB8157|f__FGB8157	2|1239|||	0.18546	0.03005	339924
k__Bacteria|p__Firmicutes|c__CFGB9660|o__OFGB9660|f__FGB9660	2|1239|||	0.17915	0.02903	450252
k__Bacteria|p__Firmicutes|c__CFGB9636|o__OFGB9636|f__FGB9636	2|1239|||	0.15642	0.02534	341972
k__Bacteria|p__Firmicutes|c__CFGB10340|o__OFGB10340|f__FGB10340	2|1239|||	0.10794	0.01749	143948
k__Bacteria|p__Proteobacteria|c__CFGB9469|o__OFGB9469|f__FGB9469	2|1224|||	0.10792	0.01748	181428
k__Bacteria|p__Bacteria_unclassified|c__CFGB8123|o__OFGB8123|f__FGB8123	2|35929085|||	0.09187	0.01489	203328
k__Bacteria|p__Bacteroidetes|c__CFGB4425|o__OFGB4425|f__FGB4425	2|976|||	0.09076	0.01471	152868
k__Bacteria|p__Firmicutes|c__CFGB10348|o__OFGB10348|f__FGB10348	2|1239|||	0.08174	0.01324	138460
k__Bacteria|p__Bacteroidetes|c__CFGB9384|o__OFGB9384|f__FGB9384	2|976|||	0.07377	0.01195	97040
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae	2|201174|1760|85007|85025	0.06792	0.011	112284
k__Bacteria|p__Firmicutes|c__CFGB9990|o__OFGB9990|f__FGB9990	2|1239|||	0.06349	0.01029	128744
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	2|201174|84998|84999|1643824	0.05562	0.00901	79408
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	0.05081	0.00823	168208
k__Bacteria|p__Firmicutes|c__CFGB28800|o__OFGB28800|f__FGB28800	2|1239|||	0.04077	0.00661	96372
k__Bacteria|p__Firmicutes|c__CFGB9495|o__OFGB9495|f__FGB9495	2|1239|||	0.03502	0.00567	40184
k__Bacteria|p__Proteobacteria|c__CFGB9318|o__OFGB9318|f__FGB9318	2|1224|||	0.0282	0.00457	0
k__Bacteria|p__Firmicutes|c__CFGB9639|o__OFGB9639|f__FGB9639	2|1239|||	0.02777	0.0045	72404
k__Bacteria|p__Firmicutes|c__CFGB9650|o__OFGB9650|f__FGB9650	2|1239|||	0.02603	0.00422	46564
k__Bacteria|p__Firmicutes|c__CFGB9512|o__OFGB9512|f__FGB9512	2|1239|||	0.02555	0.00414	29548
k__Bacteria|p__Firmicutes|c__CFGB9827|o__OFGB9827|f__FGB9827	2|1239|||	0.02541	0.00412	35360
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmatales_unclassified	2|544448|31969|186329|730680	0.02347	0.0038	28760
k__Bacteria|p__Firmicutes|c__CFGB9508|o__OFGB9508|f__FGB9508	2|1239|||	0.01875	0.00304	23368
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	0.01818	0.00295	39172
k__Bacteria|p__Firmicutes|c__CFGB9658|o__OFGB9658|f__FGB9658	2|1239|||	0.01771	0.00287	34244
k__Bacteria|p__Firmicutes|c__CFGB9629|o__OFGB9629|f__FGB9629	2|1239|||	0.0143	0.00232	26692
k__Bacteria|p__Firmicutes|c__CFGB9511|o__OFGB9511|f__FGB9511	2|1239|||	0.01257	0.00204	14372
k__Bacteria|p__Firmicutes|c__CFGB9960|o__OFGB9960|f__FGB9960	2|1239|||	0.01016	0.00165	17540
k__Bacteria|p__Firmicutes|c__CFGB28941|o__OFGB28941|f__FGB28941	2|1239|||	0.00954	0.00155	20508
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0.00931	0.00151	11740
k__Bacteria|p__Firmicutes|c__CFGB9633|o__OFGB9633|f__FGB9633	2|1239|||	0.009	0.00146	18616
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae	2|201174|1760|85011|2062	0.00635	0.00103	7912
k__Bacteria|p__Firmicutes|c__CFGB9516|o__OFGB9516|f__FGB9516	2|1239|||	0.00584	0.00095	7532
k__Bacteria|p__Bacteria_unclassified|c__CFGB9644|o__OFGB9644|f__FGB9644	2|35929085|||	0.00544	0.00088	13548
k__Bacteria|p__Bacteroidetes|c__CFGB10197|o__OFGB10197|f__FGB10197	2|976|||	0.00348	0.00056	23868
k__Bacteria|p__Firmicutes|c__CFGB28398|o__OFGB28398|f__FGB28398	2|1239|||	0.00292	0.00047	3236
k__Bacteria|p__Firmicutes|c__CFGB31439|o__OFGB31439|f__FGB31439	2|1239|||	0.00284	0.00046	2896
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified	2|1239|186801|186802|	0.0028	0.00045	7396
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	2|1239|||7485543	0.00211	0.00034	5088
k__Bacteria|p__Firmicutes|c__CFGB9479|o__OFGB9479|f__FGB9479	2|1239|||	0.00183	0.0003	4816
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	2|1239|186801|186802|216572	0.00173	0.00028	5052
k__Bacteria|p__Firmicutes|c__CFGB9850|o__OFGB9850|f__FGB9850	2|1239|||	0.00147	0.00024	2456
k__Bacteria|p__Firmicutes|c__CFGB9517|o__OFGB9517|f__FGB9517	2|1239|||	0.00117	0.00019	1596
k__Bacteria|p__Firmicutes|c__CFGB9659|o__OFGB9659|f__FGB9659	2|1239|||	0.00113	0.00018	2976
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__GGB29468	2|1239|526524|526525|128827|	6.02604	0.97636	6646326
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella	2|976|200643|171549|2005473|2518495	5.91075	0.95768	10819059
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter	2|1239|526524|526525|128827|191303	5.83338	0.94514	7107795
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculaceae_unclassified	2|976|200643|171549|2005473|1797879	4.29976	0.69666	6976980
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculum	2|976|200643|171549|2005473|1918540	3.44575	0.55829	5477061
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__GGB24148	2|976|200643|171549||	2.83351	0.45909	3422934
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Paramuribaculum	2|976|200643|171549|2005473|2518497	2.71018	0.43911	3966213
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	2|1239|91061|186826|33958|1578	2.48909	0.40329	2499975
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus	2|1239|91061|186826|33958|2742598	2.17075	0.35171	2256501
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB24102	2|976|200643|171549|171550|	1.15569	0.18725	1112028
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified	2|1239|186801|186802|186803|	1.08843	0.17635	2709486
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified	2|35929085||||	0.84255	0.13651	1557936
k__Bacteria|p__Bacteroidetes|c__CFGB636|o__OFGB636|f__FGB636|g__GGB14001	2|976||||	0.75315	0.12203	972210
k__Bacteria|p__Bacteroidetes|c__CFGB9395|o__OFGB9395|f__FGB9395|g__GGB27929	2|976||||	0.73538	0.11915	704706
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__GGB28248	2|976|200643|171549|1853231|	0.67635	0.10958	870009
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter	2|976|200643|171549|1853231|283168	0.59384	0.09622	739848
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB27778	2|976|200643|171549|171550|	0.56754	0.09195	517119
k__Bacteria|p__Firmicutes|c__CFGB9618|o__OFGB9618|f__FGB9618|g__GGB28779	2|1239||||	0.49732	0.08058	756789
k__Bacteria|p__Firmicutes|c__CFGB11371|o__OFGB11371|f__FGB11371|g__GGB33432	2|1239||||	0.46654	0.07559	607389
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	2|976|200643|171549|171552|838	0.45058	0.073	658122
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Ligilactobacillus	2|1239|91061|186826|33958|2767887	0.4028	0.06526	443610
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia	2|1239|186801|186802|186804|1501226	0.37654	0.06101	477012
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__GGB24132	2|976|200643|171549||	0.36713	0.05948	410976
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia	2|201174|84998|1643822|1643826|447020	0.35156	0.05696	484668
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB28828	2|1239|186801|186802|186803|	0.33323	0.05399	919506
k__Bacteria|p__Bacteroidetes|c__CFGB637|o__OFGB637|f__FGB637|g__GGB27849	2|976||||	0.30939	0.05013	422208
k__Bacteria|p__Bacteroidetes|c__CFGB9388|o__OFGB9388|f__FGB9388|g__GGB27866	2|976||||	0.29016	0.04701	355122
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB1503	2|976|200643|171549|2005473|	0.25711	0.04166	350181
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__GGB27892	2|976|200643|171549||	0.25446	0.04123	303645
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB27792	2|976|200643|171549|171550|	0.23759	0.03849	206325
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	2|1224|28216|80840|995019|577310	0.22982	0.03724	306861
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__GGB24146	2|976|200643|171549||	0.22806	0.03695	256839
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__GGB27872	2|976|200643|171549||	0.22574	0.03657	308043
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB29683	2|1239|186801|||	0.20574	0.03333	193893
k__Bacteria|p__Firmicutes|c__CFGB10299|o__OFGB10299|f__FGB10299|g__GGB31438	2|1239||||	0.19275	0.03123	179580
k__Bacteria|p__Firmicutes|c__CFGB9660|o__OFGB9660|f__FGB9660|g__GGB29004	2|1239||||	0.17915	0.02903	337689
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB28404	2|1239|186801|||	0.17179	0.02783	151353
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB30454	2|1239|186801|186802|541000|	0.16847	0.0273	305106
k__Bacteria|p__Firmicutes|c__CFGB9636|o__OFGB9636|f__FGB9636|g__GGB28930	2|1239||||	0.15642	0.02534	256479
